asset_id,ward,suggested_name,osm_name,osm_name_ja,distance_m
RA-ATSU-2463,Atsuta-ku,伏見通,伏見通,伏見通,51.9
RA-ATSU-2472,Atsuta-ku,リバーサイド堀川端プロムナード,リバーサイド堀川端プロムナード,,46.3
RA-ATSU-2478,Atsuta-ku,神宮東自転車歩行者道線,神宮東自転車歩行者道線,,53.8
RA-ATSU-2479,Atsuta-ku,神宮東自転車歩行者道線,神宮東自転車歩行者道線,,41.0
RA-ATSU-2480,Atsuta-ku,神宮東自転車歩行者道線,神宮東自転車歩行者道線,,41.0
RA-ATSU-2518,Atsuta-ku,八熊通,八熊通,八熊通,42.5
RA-ATSU-2528,Atsuta-ku,国道1号,国道1号,国道1号,52.3
RA-ATSU-2539,Atsuta-ku,国道1号,国道1号,国道1号,52.4
RA-ATSU-2551,Atsuta-ku,国道1号,国道1号,国道1号,52.1
RA-ATSU-2558,Atsuta-ku,東海通,東海通,東海通,47.5
RA-ATSU-2561,Atsuta-ku,国道1号,国道1号,国道1号,50.7
RA-ATSU-2590,Atsuta-ku,大津通,大津通,大津通,49.7
RA-ATSU-2595,Atsuta-ku,大津通,大津通,大津通,49.7
RA-ATSU-2617,Atsuta-ku,西川端金山町線,西川端金山町線,西川端金山町線,33.2
RA-ATSU-2625,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,41.0
RA-ATSU-2626,Atsuta-ku,西川端金山町線,西川端金山町線,西川端金山町線,43.0
RA-ATSU-2629,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,38.6
RA-ATSU-2678,Atsuta-ku,八熊通,八熊通,八熊通,45.0
RA-ATSU-2714,Atsuta-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,47.3
RA-ATSU-2717,Atsuta-ku,八熊通,八熊通,八熊通,56.7
RA-ATSU-2719,Atsuta-ku,神宮東自転車歩行者道線,神宮東自転車歩行者道線,,41.2
RA-ATSU-2720,Atsuta-ku,神宮東自転車歩行者道線,神宮東自転車歩行者道線,,45.3
RA-ATSU-2728,Atsuta-ku,瓶屋橋,瓶屋橋,,56.0
RA-ATSU-2729,Atsuta-ku,豆田町線,豆田町線,豆田町線,51.5
RA-ATSU-2734,Atsuta-ku,旧東海道,旧東海道,,44.0
RA-ATSU-2736,Atsuta-ku,大津通,大津通,大津通,44.9
RA-ATSU-2739,Atsuta-ku,神宮前歩道橋,神宮前歩道橋,神宮前歩道橋,53.5
RA-ATSU-2741,Atsuta-ku,大津通,大津通,大津通,48.2
RA-ATSU-2770,Atsuta-ku,豆田町線,豆田町線,豆田町線,43.2
RA-ATSU-2775,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,40.1
RA-ATSU-2776,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,36.0
RA-ATSU-2777,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,42.1
RA-ATSU-2781,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,42.2
RA-ATSU-2782,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,45.5
RA-ATSU-2791,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,45.5
RA-ATSU-2792,Atsuta-ku,伏見通,伏見通,伏見通,53.1
RA-ATSU-2795,Atsuta-ku,江川線,江川線,江川線,41.7
RA-ATSU-2804,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,35.5
RA-ATSU-2817,Atsuta-ku,国道1号,国道1号,国道1号,47.4
RA-ATSU-2838,Atsuta-ku,江川線,江川線,江川線,44.3
RA-ATSU-2876,Atsuta-ku,国道1号,国道1号,国道1号,50.9
RA-ATSU-2880,Atsuta-ku,国道1号,国道1号,国道1号,35.1
RA-ATSU-2882,Atsuta-ku,国道1号,国道1号,国道1号,57.9
RA-ATSU-2887,Atsuta-ku,国道1号,国道1号,国道1号,52.2
RA-ATSU-2888,Atsuta-ku,国道1号,国道1号,国道1号,51.5
RA-ATSU-2889,Atsuta-ku,国道1号,国道1号,国道1号,50.9
RA-ATSU-2890,Atsuta-ku,国道1号,国道1号,国道1号,50.9
RA-ATSU-2891,Atsuta-ku,江川線,江川線,江川線,40.4
RA-ATSU-2895,Atsuta-ku,江川線,江川線,江川線,40.1
RA-ATSU-2918,Atsuta-ku,江川線,江川線,江川線,45.0
RA-ATSU-2919,Atsuta-ku,国道1号,国道1号,国道1号,53.4
RA-ATSU-2927,Atsuta-ku,国道154号,国道154号,国道154号,42.8
RA-ATSU-2945,Atsuta-ku,国道154号,国道154号,国道154号,42.4
RA-ATSU-2947,Atsuta-ku,国道154号,国道154号,国道154号,34.1
RA-ATSU-2951,Atsuta-ku,国道154号,国道154号,国道154号,41.9
RA-ATSU-2963,Atsuta-ku,国道1号,国道1号,国道1号,52.1
RA-ATSU-2964,Atsuta-ku,国道1号,国道1号,国道1号,46.8
RA-ATSU-2967,Atsuta-ku,国道1号,国道1号,国道1号,59.5
RA-ATSU-2970,Atsuta-ku,国道154号,国道154号,国道154号,42.2
RA-ATSU-2974,Atsuta-ku,国道154号,国道154号,国道154号,37.4
RA-ATSU-2975,Atsuta-ku,国道154号,国道154号,国道154号,36.7
RA-ATSU-2976,Atsuta-ku,国道154号,国道154号,国道154号,37.4
RA-ATSU-2977,Atsuta-ku,国道154号,国道154号,国道154号,38.0
RA-ATSU-2987,Atsuta-ku,江川線,江川線,江川線,38.4
RA-ATSU-2988,Atsuta-ku,国道1号,国道1号,国道1号,52.3
RA-ATSU-2990,Atsuta-ku,江川線,江川線,江川線,40.5
RA-ATSU-2991,Atsuta-ku,江川線,江川線,江川線,40.7
RA-ATSU-2992,Atsuta-ku,江川線,江川線,江川線,40.6
RA-ATSU-2994,Atsuta-ku,国道1号,国道1号,国道1号,51.4
RA-ATSU-2997,Atsuta-ku,国道1号,国道1号,国道1号,51.4
RA-ATSU-2998,Atsuta-ku,国道1号,国道1号,国道1号,51.2
RA-ATSU-2999,Atsuta-ku,国道1号,国道1号,国道1号,51.2
RA-ATSU-3005,Atsuta-ku,江川線,江川線,江川線,42.7
RA-ATSU-3020,Atsuta-ku,国道1号,国道1号,国道1号,59.0
RA-ATSU-3027,Atsuta-ku,大瀬子歩道橋,大瀬子歩道橋,大瀬子歩道橋,57.5
RA-ATSU-3028,Atsuta-ku,大瀬子歩道橋,大瀬子歩道橋,大瀬子歩道橋,51.4
RA-ATSU-3029,Atsuta-ku,大瀬子歩道橋,大瀬子歩道橋,大瀬子歩道橋,52.4
RA-ATSU-3050,Atsuta-ku,国道1号,国道1号,国道1号,35.1
RA-ATSU-3065,Atsuta-ku,国道1号,国道1号,国道1号,58.0
RA-ATSU-3066,Atsuta-ku,大津通,大津通,大津通,58.9
RA-ATSU-3069,Atsuta-ku,大津通,大津通,大津通,47.8
RA-ATSU-3070,Atsuta-ku,大津通,大津通,大津通,47.6
RA-ATSU-3074,Atsuta-ku,大津通,大津通,大津通,50.5
RA-ATSU-3079,Atsuta-ku,大津通,大津通,大津通,47.8
RA-ATSU-3081,Atsuta-ku,大津通,大津通,大津通,58.6
RA-ATSU-3095,Atsuta-ku,伏見通,伏見通,伏見通,58.6
RA-ATSU-3100,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,44.2
RA-ATSU-3103,Atsuta-ku,伏見通,伏見通,伏見通,34.4
RA-ATSU-3104,Atsuta-ku,伏見通,伏見通,伏見通,41.3
RA-ATSU-3105,Atsuta-ku,伏見通,伏見通,伏見通,46.9
RA-ATSU-3106,Atsuta-ku,伏見通,伏見通,伏見通,53.2
RA-ATSU-3115,Atsuta-ku,大津通,大津通,大津通,59.6
RA-ATSU-3124,Atsuta-ku,大津通,大津通,大津通,59.5
RA-ATSU-3125,Atsuta-ku,大津通,大津通,大津通,34.1
RA-ATSU-3129,Atsuta-ku,伏見通,伏見通,伏見通,54.9
RA-ATSU-3163,Atsuta-ku,国道1号,国道1号,国道1号,53.4
RA-ATSU-3165,Atsuta-ku,堀川千年プロムナード,堀川千年プロムナード,,56.6
RA-ATSU-3167,Atsuta-ku,大瀬子歩道橋,大瀬子歩道橋,大瀬子歩道橋,39.2
RA-ATSU-3171,Atsuta-ku,牛巻橋,牛巻橋,,59.7
RA-ATSU-3176,Atsuta-ku,ひので橋,ひので橋,,45.6
RA-ATSU-3203,Atsuta-ku,江川線,江川線,江川線,41.9
RA-ATSU-3301,Atsuta-ku,江川線,江川線,江川線,46.1
RA-ATSU-3303,Atsuta-ku,堀川千年プロムナード,堀川千年プロムナード,,38.4
RA-ATSU-3306,Atsuta-ku,堀川千年プロムナード,堀川千年プロムナード,,38.4
RA-ATSU-3310,Atsuta-ku,国道1号,国道1号,国道1号,44.6
RA-ATSU-3311,Atsuta-ku,国道1号,国道1号,国道1号,54.5
RA-ATSU-3312,Atsuta-ku,国道1号,国道1号,国道1号,51.3
RA-ATSU-3315,Atsuta-ku,国道1号,国道1号,国道1号,51.3
RA-ATSU-3317,Atsuta-ku,国道1号,国道1号,国道1号,54.5
RA-ATSU-3319,Atsuta-ku,大津通,大津通,大津通,56.0
RA-ATSU-3327,Atsuta-ku,江川線,江川線,江川線,44.7
RA-ATSU-3334,Atsuta-ku,江川線,江川線,江川線,57.1
RA-ATSU-3336,Atsuta-ku,大津通,大津通,大津通,34.1
RA-ATSU-3337,Atsuta-ku,八熊通,八熊通,八熊通,37.7
RA-ATSU-3367,Atsuta-ku,大津通,大津通,大津通,45.5
RA-ATSU-3368,Atsuta-ku,神宮前歩道橋,神宮前歩道橋,神宮前歩道橋,43.9
RA-ATSU-3371,Atsuta-ku,白鳥プロムナード,白鳥プロムナード,,57.8
RA-ATSU-3374,Atsuta-ku,大津通,大津通,大津通,43.9
RA-ATSU-3396,Atsuta-ku,御田跨線橋,御田跨線橋,御田跨線橋,50.6
RA-ATSU-3404,Atsuta-ku,豆田町線,豆田町線,豆田町線,51.5
RA-ATSU-3414,Atsuta-ku,国道154号,国道154号,国道154号,42.9
RA-ATSU-3416,Atsuta-ku,国道1号,国道1号,国道1号,58.6
RA-ATSU-3443,Atsuta-ku,国道154号,国道154号,国道154号,35.5
RA-ATSU-3480,Atsuta-ku,伏見通,伏見通,伏見通,38.2
RA-ATSU-3485,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,55.1
RA-ATSU-3487,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,35.5
RA-ATSU-3489,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,34.0
RA-ATSU-3490,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,33.7
RA-ATSU-3492,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,50.1
RA-ATSU-3494,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,50.8
RA-ATSU-3498,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,33.6
RA-ATSU-3500,Atsuta-ku,あつたハピネス通り,あつたハピネス通り,,39.5
RA-ATSU-3513,Atsuta-ku,伏見通,伏見通,伏見通,51.9
RA-ATSU-3519,Atsuta-ku,西川端金山町線,西川端金山町線,西川端金山町線,33.2
RA-ATSU-3520,Atsuta-ku,伏見通,伏見通,伏見通,39.6
RA-ATSU-3521,Atsuta-ku,伏見通,伏見通,伏見通,39.5
RA-ATSU-3532,Atsuta-ku,船着き場,船着き場,,57.1
RA-ATSU-3533,Atsuta-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,40.8
RA-ATSU-3553,Atsuta-ku,八熊通,八熊通,八熊通,42.0
RA-ATSU-3554,Atsuta-ku,八熊通,八熊通,八熊通,57.0
RA-ATSU-3557,Atsuta-ku,八熊通,八熊通,八熊通,47.7
RA-ATSU-3558,Atsuta-ku,八熊通,八熊通,八熊通,47.7
RA-ATSU-3574,Atsuta-ku,八熊通,八熊通,八熊通,33.8
RA-ATSU-3576,Atsuta-ku,八熊通,八熊通,八熊通,34.4
RA-ATSU-3595,Atsuta-ku,江川線,江川線,江川線,34.1
RA-ATSU-3607,Atsuta-ku,伏見通,伏見通,伏見通,36.8
RA-ATSU-3608,Atsuta-ku,伏見通,伏見通,伏見通,47.3
RA-ATSU-3611,Atsuta-ku,伏見通,伏見通,伏見通,39.5
RA-ATSU-3616,Atsuta-ku,伏見通,伏見通,伏見通,36.8
RA-ATSU-3618,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,33.6
RA-ATSU-3619,Atsuta-ku,ドライブピックアップ,ドライブピックアップ,,50.7
RA-ATSU-3647,Atsuta-ku,国道1号,国道1号,国道1号,53.7
RA-CHIK-0045,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,41.8
RA-CHIK-0062,Chikusa-ku,出来町通,出来町通,出来町通,41.0
RA-CHIK-0066,Chikusa-ku,錦通,錦通,,41.8
RA-CHIK-0103,Chikusa-ku,東山通,東山通,東山通,46.2
RA-CHIK-0104,Chikusa-ku,東山通,東山通,東山通,43.2
RA-CHIK-0105,Chikusa-ku,東山通,東山通,東山通,43.0
RA-CHIK-0107,Chikusa-ku,東山通,東山通,東山通,43.0
RA-CHIK-0139,Chikusa-ku,内山町第11号線,内山町第11号線,,58.3
RA-CHIK-0152,Chikusa-ku,飯田街道,飯田街道,,50.1
RA-CHIK-0157,Chikusa-ku,南四番通アカデミー通,南四番通アカデミー通,,46.2
RA-CHIK-0171,Chikusa-ku,広小路通,広小路通,広小路通,44.7
RA-CHIK-0177,Chikusa-ku,国道153号,国道153号,国道153号,45.1
RA-CHIK-0191,Chikusa-ku,東山通,東山通,東山通,52.5
RA-CHIK-0196,Chikusa-ku,リア充坂（カップル坂）,リア充坂（カップル坂）,,40.4
RA-CHIK-0199,Chikusa-ku,東山通,東山通,東山通,59.2
RA-CHIK-0221,Chikusa-ku,広小路通,広小路通,広小路通,42.0
RA-CHIK-0222,Chikusa-ku,広小路通,広小路通,広小路通,42.0
RA-CHIK-0223,Chikusa-ku,広小路通,広小路通,広小路通,42.1
RA-CHIK-0224,Chikusa-ku,広小路通,広小路通,広小路通,43.2
RA-CHIK-0236,Chikusa-ku,若宮大通,若宮大通,若宮大通,57.8
RA-CHIK-0243,Chikusa-ku,御器所千種町線,御器所千種町線,,35.9
RA-CHIK-0244,Chikusa-ku,若宮大通,若宮大通,若宮大通,57.0
RA-CHIK-0245,Chikusa-ku,若宮大通,若宮大通,若宮大通,57.6
RA-CHIK-0252,Chikusa-ku,若宮大通,若宮大通,若宮大通,57.2
RA-CHIK-0272,Chikusa-ku,猫洞通,猫洞通,,47.5
RA-CHIK-0275,Chikusa-ku,環状線,環状線,環状線,51.5
RA-CHIK-0285,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,34.0
RA-CHIK-0286,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,57.8
RA-CHIK-0287,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,58.1
RA-CHIK-0288,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,56.8
RA-CHIK-0289,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,56.8
RA-CHIK-0290,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,56.9
RA-CHIK-0291,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,54.6
RA-CHIK-0311,Chikusa-ku,出来町通,出来町通,出来町通,53.2
RA-CHIK-0312,Chikusa-ku,水道みち緑道,水道みち緑道,,34.1
RA-CHIK-0313,Chikusa-ku,水道みち緑道,水道みち緑道,,51.9
RA-CHIK-0329,Chikusa-ku,水道みち緑道,水道みち緑道,,36.9
RA-CHIK-0347,Chikusa-ku,出来町通,出来町通,出来町通,50.4
RA-CHIK-0359,Chikusa-ku,水道みち緑道,水道みち緑道,,58.6
RA-CHIK-0365,Chikusa-ku,古出来町第7号線,古出来町第7号線,古出来町第7号線,59.6
RA-CHIK-0366,Chikusa-ku,古出来町第7号線,古出来町第7号線,古出来町第7号線,55.6
RA-CHIK-0367,Chikusa-ku,古出来町第7号線,古出来町第7号線,古出来町第7号線,53.8
RA-CHIK-0368,Chikusa-ku,若竹町第2号線,若竹町第2号線,若竹町第2号線,52.8
RA-CHIK-0392,Chikusa-ku,水道みち緑道,水道みち緑道,,46.7
RA-CHIK-0416,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,58.1
RA-CHIK-0421,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,54.6
RA-CHIK-0425,Chikusa-ku,南二番通銀座通,南二番通銀座通,,51.0
RA-CHIK-0436,Chikusa-ku,内山町第11号線,内山町第11号線,,48.6
RA-CHIK-0439,Chikusa-ku,千種駅東線,千種駅東線,,58.7
RA-CHIK-0445,Chikusa-ku,南二番通銀座通,南二番通銀座通,,44.2
RA-CHIK-0475,Chikusa-ku,広小路通,広小路通,広小路通,40.3
RA-CHIK-0490,Chikusa-ku,広小路通,広小路通,広小路通,34.6
RA-CHIK-0493,Chikusa-ku,桜通,桜通,桜通,47.2
RA-CHIK-0494,Chikusa-ku,千種駅東線,千種駅東線,,58.7
RA-CHIK-0495,Chikusa-ku,錦通,錦通,,49.3
RA-CHIK-0519,Chikusa-ku,名古屋高速2号東山線,名古屋高速2号東山線,名古屋高速2号東山線,39.1
RA-CHIK-0525,Chikusa-ku,名古屋高速2号東山線,名古屋高速2号東山線,名古屋高速2号東山線,39.9
RA-CHIK-0527,Chikusa-ku,名古屋高速2号東山線,名古屋高速2号東山線,名古屋高速2号東山線,47.9
RA-CHIK-0530,Chikusa-ku,唐山町第9号線,唐山町第9号線,,52.3
RA-CHIK-0536,Chikusa-ku,唐山町第9号線,唐山町第9号線,,52.3
RA-CHIK-0556,Chikusa-ku,広小路通,広小路通,広小路通,48.0
RA-CHIK-0560,Chikusa-ku,千代保稲荷神社境内,千代保稲荷神社境内,,42.9
RA-CHIK-0563,Chikusa-ku,名古屋高速2号東山線,名古屋高速2号東山線,名古屋高速2号東山線,47.9
RA-CHIK-0564,Chikusa-ku,唐山町第9号線,唐山町第9号線,,50.0
RA-CHIK-0565,Chikusa-ku,広小路通,広小路通,広小路通,56.5
RA-CHIK-0597,Chikusa-ku,千代保稲荷神社境内,千代保稲荷神社境内,,38.5
RA-CHIK-0599,Chikusa-ku,唐山町第9号線,唐山町第9号線,,46.2
RA-CHIK-0627,Chikusa-ku,広小路通,広小路通,広小路通,58.8
RA-CHIK-0633,Chikusa-ku,広小路通,広小路通,広小路通,47.4
RA-CHIK-0634,Chikusa-ku,広小路通,広小路通,広小路通,47.4
RA-CHIK-0635,Chikusa-ku,広小路通,広小路通,広小路通,49.7
RA-CHIK-0636,Chikusa-ku,広小路通,広小路通,広小路通,48.7
RA-CHIK-0637,Chikusa-ku,広小路通,広小路通,広小路通,48.3
RA-CHIK-0638,Chikusa-ku,広小路通,広小路通,広小路通,50.1
RA-CHIK-0644,Chikusa-ku,四谷通（山手グリーンロード）,四谷通（山手グリーンロード）,,55.9
RA-CHIK-0645,Chikusa-ku,唐山町第9号線,唐山町第9号線,,46.2
RA-CHIK-0646,Chikusa-ku,唐山町第9号線,唐山町第9号線,,35.9
RA-CHIK-0647,Chikusa-ku,唐山町第9号線,唐山町第9号線,,40.8
RA-CHIK-0648,Chikusa-ku,唐山町第9号線,唐山町第9号線,,59.8
RA-CHIK-0659,Chikusa-ku,広小路通,広小路通,広小路通,51.1
RA-CHIK-0660,Chikusa-ku,広小路通,広小路通,広小路通,49.7
RA-CHIK-0661,Chikusa-ku,東山通,東山通,東山通,53.4
RA-CHIK-0667,Chikusa-ku,四谷通（山手グリーンロード）,四谷通（山手グリーンロード）,,35.6
RA-CHIK-0686,Chikusa-ku,猫洞通,猫洞通,,44.0
RA-CHIK-0703,Chikusa-ku,平和公園線,平和公園線,,52.1
RA-CHIK-0704,Chikusa-ku,唐山町第9号線,唐山町第9号線,,39.5
RA-CHIK-0706,Chikusa-ku,猫洞通,猫洞通,,50.0
RA-CHIK-0715,Chikusa-ku,広小路通,広小路通,広小路通,50.5
RA-CHIK-0720,Chikusa-ku,唐山町第9号線,唐山町第9号線,,40.8
RA-CHIK-0726,Chikusa-ku,唐山町第9号線,唐山町第9号線,,59.8
RA-CHIK-0731,Chikusa-ku,猫洞通,猫洞通,,49.4
RA-CHIK-0739,Chikusa-ku,広小路通,広小路通,広小路通,50.2
RA-CHIK-0743,Chikusa-ku,猫洞通,猫洞通,,53.0
RA-CHIK-0746,Chikusa-ku,広小路通,広小路通,広小路通,53.2
RA-CHIK-0749,Chikusa-ku,猫洞通,猫洞通,,49.6
RA-CHIK-0752,Chikusa-ku,広小路通,広小路通,広小路通,51.2
RA-CHIK-0756,Chikusa-ku,広小路通,広小路通,広小路通,48.0
RA-CHIK-0757,Chikusa-ku,唐山町第9号線,唐山町第9号線,,51.1
RA-CHIK-0758,Chikusa-ku,唐山町第9号線,唐山町第9号線,,41.3
RA-CHIK-0759,Chikusa-ku,広小路通,広小路通,広小路通,38.1
RA-CHIK-0793,Chikusa-ku,広小路通,広小路通,広小路通,44.8
RA-CHIK-0797,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,52.7
RA-CHIK-0817,Chikusa-ku,広小路通,広小路通,広小路通,58.3
RA-CHIK-0824,Chikusa-ku,春岡通,春岡通,春岡通,49.0
RA-CHIK-0829,Chikusa-ku,春岡通,春岡通,春岡通,54.1
RA-CHIK-0832,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,50.1
RA-CHIK-0834,Chikusa-ku,環状線,環状線,環状線,48.2
RA-CHIK-0839,Chikusa-ku,春岡通,春岡通,春岡通,52.5
RA-CHIK-0840,Chikusa-ku,春岡通,春岡通,春岡通,52.5
RA-CHIK-0842,Chikusa-ku,環状線,環状線,環状線,44.4
RA-CHIK-0845,Chikusa-ku,春岡通,春岡通,春岡通,53.6
RA-CHIK-0864,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,58.2
RA-CHIK-0881,Chikusa-ku,春岡通,春岡通,春岡通,52.9
RA-CHIK-0884,Chikusa-ku,環状線,環状線,環状線,44.0
RA-CHIK-0888,Chikusa-ku,飯田街道,飯田街道,飯田街道,39.1
RA-CHIK-0890,Chikusa-ku,春岡通,春岡通,春岡通,49.6
RA-CHIK-0894,Chikusa-ku,春岡通,春岡通,春岡通,55.4
RA-CHIK-0895,Chikusa-ku,春岡通,春岡通,春岡通,53.9
RA-CHIK-0896,Chikusa-ku,春岡通,春岡通,春岡通,52.7
RA-CHIK-0897,Chikusa-ku,春岡通,春岡通,春岡通,51.9
RA-CHIK-0898,Chikusa-ku,飯田街道,飯田街道,,50.8
RA-CHIK-0905,Chikusa-ku,東一番街,東一番街,,43.2
RA-CHIK-0914,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,42.5
RA-CHIK-0915,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,55.2
RA-CHIK-0947,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,56.4
RA-CHIK-0950,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,59.1
RA-CHIK-0955,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,53.5
RA-CHIK-0957,Chikusa-ku,錦通,錦通,,46.8
RA-CHIK-0958,Chikusa-ku,錦通,錦通,,46.8
RA-CHIK-0959,Chikusa-ku,錦通,錦通,,45.4
RA-CHIK-0960,Chikusa-ku,錦通,錦通,,43.5
RA-CHIK-0961,Chikusa-ku,錦通,錦通,,42.4
RA-CHIK-0962,Chikusa-ku,錦通,錦通,,39.8
RA-CHIK-0975,Chikusa-ku,錦通,錦通,,41.8
RA-CHIK-0976,Chikusa-ku,錦通,錦通,,50.5
RA-CHIK-0977,Chikusa-ku,錦通,錦通,,50.5
RA-CHIK-0978,Chikusa-ku,錦通,錦通,,50.3
RA-CHIK-0979,Chikusa-ku,内山町第11号線,内山町第11号線,,40.1
RA-CHIK-0980,Chikusa-ku,内山町第11号線,内山町第11号線,,36.1
RA-CHIK-0982,Chikusa-ku,広小路通,広小路通,広小路通,55.2
RA-CHIK-0983,Chikusa-ku,広小路通,広小路通,広小路通,54.2
RA-CHIK-0984,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,57.3
RA-CHIK-0985,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,58.3
RA-CHIK-0986,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,58.3
RA-CHIK-0987,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,58.3
RA-CHIK-0988,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,59.0
RA-CHIK-0989,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,59.7
RA-CHIK-0990,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,59.5
RA-CHIK-0991,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,59.1
RA-CHIK-0992,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,46.7
RA-CHIK-0995,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,56.9
RA-CHIK-1022,Chikusa-ku,鏡ヶ池線,鏡ヶ池線,,40.6
RA-CHIK-1029,Chikusa-ku,関田名古屋線,関田名古屋線,関田名古屋線,57.7
RA-CHIK-1060,Chikusa-ku,猫洞通,猫洞通,,42.5
RA-CHIK-1083,Chikusa-ku,東山通,東山通,東山通,53.9
RA-CHIK-1092,Chikusa-ku,東山通,東山通,東山通,53.4
RA-CHIK-1097,Chikusa-ku,猫洞通,猫洞通,,48.0
RA-CHIK-1098,Chikusa-ku,猫洞通,猫洞通,,47.8
RA-CHIK-1099,Chikusa-ku,猫洞通,猫洞通,,49.6
RA-CHIK-1100,Chikusa-ku,猫洞通,猫洞通,,49.4
RA-CHIK-1101,Chikusa-ku,猫洞通,猫洞通,,49.4
RA-CHIK-1117,Chikusa-ku,広小路通,広小路通,広小路通,55.6
RA-CHIK-1124,Chikusa-ku,広小路通,広小路通,広小路通,56.5
RA-CHIK-1126,Chikusa-ku,広小路通,広小路通,広小路通,55.2
RA-CHIK-1127,Chikusa-ku,広小路通,広小路通,広小路通,55.2
RA-CHIK-1128,Chikusa-ku,広小路通,広小路通,広小路通,55.6
RA-CHIK-1129,Chikusa-ku,広小路通,広小路通,広小路通,56.5
RA-CHIK-1130,Chikusa-ku,広小路通,広小路通,広小路通,56.7
RA-CHIK-1141,Chikusa-ku,猫洞通,猫洞通,,51.1
RA-CHIK-1143,Chikusa-ku,猫洞通,猫洞通,,51.4
